image_path,class_name,file_extension,width,height
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2730.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2731.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2732.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2733.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2734.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2735.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2736.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2737.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2738.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2739.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2740.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2741.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2742.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2743.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2744.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2745.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2746.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2747.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2748.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2749.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2750.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2751.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2752.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2753.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2754.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2755.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2756.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2757.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2758.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2759.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2760.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2761.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2762.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2763.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2764.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2765.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2766.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2767.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2768.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2769.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2770.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2771.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2772.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2773.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2774.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2775.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2776.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2777.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2778.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2779.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2780.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2781.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2782.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2783.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2784.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2785.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2786.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2787.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2788.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2789.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2790.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2791.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2792.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2793.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2794.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2795.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2796.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2797.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2798.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2799.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2800.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2801.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2802.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2803.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2804.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2805.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2806.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2807.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2808.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2809.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2810.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2811.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2812.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2813.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2814.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2815.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2816.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2817.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2818.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2819.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2820.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2821.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2822.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2823.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2824.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2825.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2826.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2827.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2828.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2829.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2830.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2831.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2832.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2833.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2834.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2835.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2836.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2837.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2838.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2839.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2840.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2841.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2842.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2843.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2844.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2845.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2846.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2847.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2848.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2849.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2850.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2851.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2852.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2853.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2854.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2855.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2856.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2857.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2858.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2859.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2860.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2861.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2862.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2863.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2864.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2865.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2866.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2867.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2868.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2869.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2870.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2871.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2872.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2873.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2874.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2875.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2876.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2877.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2878.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2879.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2880.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2881.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2882.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2883.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2884.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2885.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2886.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2887.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2888.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2889.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2890.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2891.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2892.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2893.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2894.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2895.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2896.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2897.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2898.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2899.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2900.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2901.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2902.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2903.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2904.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2905.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2906.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2907.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2908.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2909.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2910.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2911.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2912.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2913.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2914.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2915.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2916.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2917.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2918.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2919.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2920.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2921.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2922.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2923.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2924.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2925.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2926.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2927.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2928.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2929.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2930.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2931.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2932.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2933.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2934.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2935.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2936.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2937.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2938.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2939.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2940.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2941.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2942.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2943.png,Non_Damage,.png,150,150
Comprehensive Disaster Dataset(CDD)/Non_Damage/Non_Damage_Buildings_Street/06_02_2944.png,Non_Damage,.png,150,150
